insert_1_id_code,insert_1_ori_code,insert_2_id_code,insert_2_ori_code,insert_3_id_code,insert_3_ori_code,insert_4_id_code,insert_4_ori_code,insert_5_id_code,insert_5_ori_code,avg_Rep
5,0,8,1,5,0,3,1,8,0,0.0789722091798587
5,0,8,1,5,0,6,0,0,0,0.121123952390952
5,0,8,1,5,0,7,0,4,1,0.385591901285277
5,0,8,1,5,0,7,1,8,0,0.185640162279564
5,0,8,1,5,0,8,0,4,1,0.0710590588753678
5,0,8,1,5,0,8,1,4,0,0.0850643785631579
5,0,8,1,5,0,9,0,4,0,0.0190588534869902
5,0,8,1,5,0,10,0,0,0,0.0683490033026503
5,0,8,1,5,0,10,0,4,1,0.0171761450253122
5,0,8,1,5,0,10,1,4,0,0.407225236521224
5,0,8,1,5,0,10,1,4,1,0.0061137147035329
5,0,8,1,5,1,0,1,8,1,1.74691715778701
5,0,8,1,5,1,2,0,10,1,0.10668787281586
5,0,8,1,5,1,3,0,2,0,0.0236059951307004
5,0,8,1,5,1,3,0,3,0,0.0117115799555798
5,0,8,1,5,1,3,0,5,1,0.0228700759652212
5,0,8,1,5,1,3,1,7,0,26.1775082847135
5,0,8,1,5,1,4,1,3,0,0.006528981730686
5,0,8,1,5,1,4,1,6,0,0.0282094026078234
5,0,8,1,5,1,4,1,7,0,49.733906699951
5,0,8,1,5,1,5,1,4,1,0.0483716454170367
5,0,8,1,5,1,5,1,7,1,1.3431936255401
5,0,8,1,5,1,5,1,9,0,0.0192301664667939
5,0,8,1,5,1,8,0,5,1,0.199639335754995
5,0,8,1,5,1,8,1,1,0,0.0435786133354934
5,0,8,1,5,1,10,1,0,0,0.0174869595000135
5,0,8,1,6,0,0,1,5,0,0.139505596161546
5,0,8,1,6,0,5,1,2,0,0.0130139560132612
5,0,8,1,6,0,8,1,5,1,0.46952905913634
5,0,8,1,6,1,5,0,10,1,0.153550642824092
5,0,8,1,6,1,5,1,1,0,0.0125821749181318
5,0,8,1,6,1,5,1,8,1,0.861787730714219
5,0,8,1,6,1,5,1,10,0,0.975930618730519
5,0,8,1,7,0,0,1,7,0,38.0103154441989
5,0,8,1,7,0,4,0,7,1,0.418601268027537
5,0,8,1,7,0,4,1,5,1,0.422425360512356
5,0,8,1,7,0,5,0,10,1,0.0288274943810868
5,0,8,1,7,0,5,1,8,1,3.07013736154673
5,0,8,1,7,0,8,1,4,1,0.468371533656353
5,0,8,1,7,0,10,1,8,0,0.080314125738657
5,0,8,1,7,1,0,1,5,0,0.763463140886464
5,0,8,1,7,1,8,0,8,0,0.646473795899388
5,0,8,1,7,1,10,1,3,1,0.959279891436672
5,0,8,1,8,1,0,0,0,0,0.357512357920104
5,0,8,1,8,1,0,0,4,1,0.0543627534456612
5,0,8,1,8,1,0,0,5,0,0.184391851002371
5,0,8,1,8,1,0,0,8,0,0.110715621489374
5,0,8,1,8,1,0,1,4,1,1.17192375868381
5,0,8,1,8,1,2,1,6,1,0.170566079144229
5,0,8,1,8,1,4,0,2,0,0.0365364650102384
5,0,8,1,8,1,4,0,3,1,0.201678104594578
5,0,8,1,8,1,4,0,4,0,0.0338444502245009
5,0,8,1,8,1,4,1,0,0,0.145331150680482
5,0,8,1,8,1,5,0,0,1,0.0533906961813
5,0,8,1,8,1,5,0,1,1,0.0579352842212097
5,0,8,1,8,1,5,1,0,0,0.227142927111546
5,0,8,1,8,1,10,1,5,1,0.0754858811857158
5,0,8,1,9,0,0,0,8,1,0.869192229003408
5,0,8,1,9,0,0,1,5,0,0.188291633962119
5,0,8,1,9,0,2,0,5,1,0.0591526133287697
5,0,8,1,9,0,3,0,4,1,0.0046777045533696
5,0,8,1,9,0,4,0,10,1,0.143224727082888
5,0,8,1,9,0,7,0,0,0,0.693429008788695
5,0,8,1,9,0,10,1,1,0,0.035920428248326
5,0,8,1,9,1,1,0,0,0,0.0355304457929543
5,0,8,1,9,1,2,0,2,0,0.025010033679739
5,0,8,1,9,1,2,0,3,1,0.124468139364525
5,0,8,1,9,1,4,0,10,1,0.179711536225679
5,0,8,1,9,1,5,0,9,1,0.0229371845395283
5,0,8,1,9,1,8,1,7,1,1.4814194055784
5,0,8,1,9,1,10,0,0,0,0.0393898497768399
5,0,8,1,9,1,10,1,4,1,0.0127260040750252
5,0,8,1,10,0,0,0,4,0,0.0275752589562564
5,0,8,1,10,0,0,0,5,1,0.0170333711715004
5,0,8,1,10,0,0,1,4,1,0.131066082704225
5,0,8,1,10,0,0,1,5,1,0.10422749892737
5,0,8,1,10,0,4,0,8,0,0.0476491196156735
5,0,8,1,10,0,5,0,0,1,0.123276044483068
5,0,8,1,10,0,5,0,5,0,0.0414033761649435
5,0,8,1,10,0,5,0,10,1,0.0322855573638114
5,0,8,1,10,0,5,1,7,0,6.79696377810393
5,0,8,1,10,0,7,1,6,0,0.598098954333455
5,0,8,1,10,0,10,0,10,0,0.061724410913055
5,0,8,1,10,1,0,0,0,0,0.0544346683292828
5,0,8,1,10,1,0,1,4,1,0.135176996265998
5,0,8,1,10,1,0,1,8,1,0.350081587483392
5,0,8,1,10,1,1,0,3,0,0.042166570324832
5,0,8,1,10,1,1,0,4,1,0.0382219856749594
5,0,8,1,10,1,2,1,7,0,13.0264019737428
5,0,8,1,10,1,4,0,8,1,0.542353429268043
5,0,8,1,10,1,4,1,2,0,0.0075756507189527
5,0,8,1,10,1,4,1,8,0,0.0256239955401621
5,0,8,1,10,1,7,0,7,0,30.2250104816618
5,0,8,1,10,1,8,1,4,1,0.0443854819364423
5,0,8,1,10,1,9,0,7,1,0.185534976819684
5,0,8,1,10,1,10,1,7,1,0.173570118040321
5,0,9,0,0,0,1,0,7,0,10.4456524523339
5,0,9,0,0,0,5,0,8,0,0.0557454132628491
5,0,9,0,0,0,5,1,2,1,0.0432397202815127
5,0,9,0,0,0,9,0,8,0,0.0194011646241827
5,0,9,0,0,0,10,1,8,1,0.270648684948378
5,0,9,0,0,1,3,0,5,1,0.0144076075879044
5,0,9,0,1,0,7,0,0,0,0.167422994265325
5,0,9,0,1,0,10,1,2,1,0.0177437292209517
5,0,9,0,2,0,5,1,4,1,0.013326633161694
5,0,9,0,2,0,8,0,3,1,0.035146971205051
5,0,9,0,3,0,10,1,2,0,0.0169947998418095
5,0,9,0,3,1,4,1,1,1,0.0095884434732696
5,0,9,0,4,0,3,0,4,1,0.0089455578616265
5,0,9,0,4,0,5,0,5,0,0.0242046549036547
5,0,9,0,4,1,2,0,6,0,0.013702941006538
5,0,9,0,4,1,5,0,9,0,0.013819398787817
5,0,9,0,5,0,3,0,4,0,0.0113366826992083
5,0,9,0,5,0,9,0,10,1,0.0876307225579487
5,0,9,0,5,0,10,1,0,0,0.031669145500725
5,0,9,0,5,1,4,1,10,0,0.0989885824394057
5,0,9,0,5,1,5,1,10,1,0.0973821098757929
5,0,9,0,5,1,7,0,4,0,0.0569732856450254
5,0,9,0,5,1,7,0,5,0,0.18406370190534
5,0,9,0,7,0,9,0,5,0,0.139992176813722
5,0,9,0,7,1,3,1,4,1,0.40389137623293
5,0,9,0,8,0,2,0,4,0,0.0223234578156211
5,0,9,0,8,1,0,0,4,0,0.0427658796880826
5,0,9,0,8,1,3,0,4,1,0.0140317769573172
5,0,9,0,8,1,4,1,7,1,0.766221242652275
5,0,9,0,10,0,4,1,7,0,5.16969589787587
5,0,9,0,10,0,5,0,6,0,0.0259199520074626
5,0,9,0,10,1,1,1,3,1,0.019914155939861
5,0,9,0,10,1,2,0,1,1,0.0076240263982408
5,0,9,0,10,1,3,0,2,0,0.0102708575278297
5,0,9,0,10,1,5,1,2,1,0.0370068846001306
5,0,9,0,10,1,7,0,8,1,1.07573917328067
5,0,9,1,0,0,1,0,10,1,0.101148659216382
5,0,9,1,0,0,2,0,8,0,0.0195293053803602
5,0,9,1,0,0,3,1,0,0,0.0573936827765236
5,0,9,1,0,0,4,0,2,0,0.0055521108344597
5,0,9,1,0,0,4,1,5,1,0.009237418780459
5,0,9,1,0,0,4,1,7,0,13.1380069283536
5,0,9,1,0,0,5,0,10,1,0.0919486728390423
5,0,9,1,0,0,8,1,1,1,0.0166614053277587
5,0,9,1,0,0,10,0,8,1,0.121794194865492
5,0,9,1,0,0,10,1,2,1,0.011473397244157
5,0,9,1,0,1,10,0,10,0,0.0531266002947777
5,0,9,1,1,0,0,0,8,0,0.0236852962429278
5,0,9,1,1,0,0,0,10,1,0.0940118173195335
5,0,9,1,1,0,3,1,10,0,0.127651013134122
5,0,9,1,1,0,6,0,2,0,0.0006594740672408
5,0,9,1,1,1,8,1,9,1,0.0237267137298739
5,0,9,1,2,0,0,1,4,1,0.0485212573374065
5,0,9,1,2,0,4,0,4,0,0.0285980565109578
5,0,9,1,2,1,1,1,5,0,0.0098454032290957
5,0,9,1,2,1,8,0,4,1,0.0364844287359132
5,0,9,1,3,0,10,0,4,0,0.0
5,0,9,1,4,0,0,0,3,0,0.0285248918481185
5,0,9,1,4,0,4,0,0,0,0.0301196062224745
5,0,9,1,4,0,5,1,10,1,0.0758163267506513
5,0,9,1,4,0,7,0,1,0,0.0848912636610876
5,0,9,1,4,0,7,1,5,1,0.209131835630219
5,0,9,1,4,0,8,0,0,1,0.0287294919477828
5,0,9,1,4,1,5,1,0,1,0.0566066160108885
5,0,9,1,4,1,8,0,5,1,0.0310983369089255
5,0,9,1,4,1,9,0,0,1,0.550170786470737
5,0,9,1,4,1,10,1,4,1,0.0550329262493395
5,0,9,1,5,0,2,0,5,1,0.0077578864757075
5,0,9,1,5,0,4,0,7,1,0.292231909078857
5,0,9,1,5,1,7,1,5,0,0.152211054925044
5,0,9,1,5,1,8,0,4,0,0.0118397523578288
5,0,9,1,5,1,10,1,5,0,0.0104589800485904
5,0,9,1,6,1,0,1,10,1,0.150725080455327
5,0,9,1,6,1,8,0,2,1,0.0400943225783844
5,0,9,1,7,0,4,0,5,1,0.106821346633179
5,0,9,1,7,0,5,1,8,1,1.69197116409002
5,0,9,1,7,0,6,0,5,1,0.383102931468174
5,0,9,1,7,0,9,0,5,1,0.110755659457702
5,0,9,1,7,0,9,1,8,0,0.151176526332877
5,0,9,1,7,0,10,0,9,0,0.0920704978837751
5,0,9,1,7,1,0,0,7,1,0.333787824400529
5,0,9,1,7,1,0,0,8,0,0.230164315139598
5,0,9,1,7,1,2,1,3,1,0.376509367665328
5,0,9,1,7,1,4,0,7,1,0.942856239059386
5,0,9,1,7,1,5,1,0,0,0.23724802395377
5,0,9,1,8,0,0,1,5,0,0.21602944639915
5,0,9,1,8,0,1,0,7,0,47.3936860914266
5,0,9,1,8,0,3,1,3,1,0.087303733822564
5,0,9,1,8,0,4,0,7,1,1.54024864438992
5,0,9,1,8,0,8,0,0,1,0.230800940568912
5,0,9,1,8,0,9,0,9,0,0.0154784328214005
5,0,9,1,8,0,10,0,4,0,0.0
5,0,9,1,8,1,0,0,4,1,0.07602628072107
5,0,9,1,8,1,1,0,2,0,0.0344044550359605
5,0,9,1,8,1,1,0,7,1,3.31496040749433
5,0,9,1,8,1,2,0,1,1,0.0216792928854694
5,0,9,1,8,1,5,0,1,1,0.0187025666132296
5,0,9,1,9,1,6,0,0,0,0.0678276100136851
5,0,9,1,9,1,7,0,6,1,0.24811409198876
5,0,9,1,9,1,8,0,6,0,0.0231062826538489
5,0,9,1,10,0,1,1,10,0,0.0373540602541072
5,0,9,1,10,0,10,0,4,0,0.0109579221985375
5,0,9,1,10,1,3,0,5,1,0.0081885187089057
5,0,9,1,10,1,3,0,10,0,0.0440539064007098
5,0,9,1,10,1,3,1,1,1,0.0155306013036064
5,0,9,1,10,1,4,1,5,0,0.03409383086586
5,0,9,1,10,1,5,0,9,0,0.0092875261867299
5,0,9,1,10,1,5,1,0,0,0.0138349353922359
5,0,10,0,0,0,0,0,4,1,0.0010496395681692
5,0,10,0,0,0,0,0,5,0,0.0123372300353388
5,0,10,0,0,0,3,1,7,0,4.87261956763966
5,0,10,0,0,0,4,1,10,0,0.104290428063774
5,0,10,0,0,0,5,0,4,1,0.0284935883361782
5,0,10,0,0,0,5,0,10,0,0.0754158986240574
5,0,10,0,0,0,8,0,0,1,0.050815395172274
5,0,10,0,0,0,8,0,7,0,46.3587460624295
5,0,10,0,0,0,8,1,0,0,0.0783992085721447
5,0,10,0,0,0,8,1,5,0,0.0401817924867668
5,0,10,0,0,0,9,1,9,1,0.0213738495949583
5,0,10,0,0,0,10,1,4,0,0.0153613785799031
5,0,10,0,0,1,2,0,8,0,0.106743575282188
5,0,10,0,0,1,2,1,8,1,0.121364279839459
5,0,10,0,0,1,4,1,4,1,0.0528553382708826
5,0,10,0,0,1,5,1,4,0,0.0067187045107961
5,0,10,0,0,1,5,1,4,1,0.0406027730778069
5,0,10,0,0,1,8,1,10,0,0.0912861746264733
5,0,10,0,1,0,2,1,7,0,6.90128790162878
5,0,10,0,1,0,4,0,10,1,0.0973835727610471
5,0,10,0,1,0,6,1,0,1,0.0333027723404816
5,0,10,0,1,1,1,1,5,0,0.157321116091687
5,0,10,0,1,1,3,0,2,1,0.0144442779742457
5,0,10,0,1,1,3,0,8,1,0.108267634844952
5,0,10,0,1,1,3,1,7,0,4.83083942930697
5,0,10,0,1,1,5,1,4,1,0.0320590422149956
5,0,10,0,1,1,8,0,10,0,0.0833365896046305
5,0,10,0,1,1,10,0,8,0,0.0253592607039958
5,0,10,0,2,0,0,1,2,1,0.0131942526860143
5,0,10,0,2,0,0,1,4,1,0.0131249483015969
5,0,10,0,2,0,3,1,5,0,0.0148873882226297
5,0,10,0,2,0,5,0,3,1,0.125104516429411
5,0,10,0,2,0,8,0,10,1,0.0609691142265368
5,0,10,0,2,1,0,0,0,0,0.0856027790206849
5,0,10,0,2,1,0,0,8,0,0.0438120013425901
5,0,10,0,2,1,5,1,0,1,0.0972398344369636
5,0,10,0,2,1,10,1,9,0,0.0201791918823897
5,0,10,0,3,0,4,0,5,0,0.0093370825313583
5,0,10,0,3,0,7,0,5,0,0.0934083211457116
5,0,10,0,3,0,8,1,10,0,0.0558440328625949
5,0,10,0,3,0,9,0,3,0,0.0066579151602229
5,0,10,0,3,1,7,0,4,1,0.189231446285672
5,0,10,0,4,0,0,0,5,0,0.0413574975246734
5,0,10,0,4,0,0,1,4,0,0.0253937314081174
5,0,10,0,4,0,1,0,0,0,0.01258166507565
5,0,10,0,4,0,1,1,5,1,0.0054565575675541
5,0,10,0,4,0,2,1,5,0,0.0129302902274426
5,0,10,0,4,0,4,0,1,0,0.0220121749470932
5,0,10,0,4,0,4,0,7,1,0.0710530497971837
5,0,10,0,4,0,4,0,10,1,0.0412988709028224
5,0,10,0,4,0,5,0,3,0,0.0134375363310325
5,0,10,0,4,0,5,1,0,0,0.0287823730215979
5,0,10,0,4,0,8,0,1,1,0.0131260718880728
5,0,10,0,4,0,8,1,6,0,0.0053847868915447
5,0,10,0,4,0,9,0,8,0,0.0441966896535934
5,0,10,0,4,0,9,1,6,1,0.0860324454384947
5,0,10,0,4,0,10,0,8,0,0.0047621506067651
5,0,10,0,4,0,10,1,5,0,0.0259811898997089
5,0,10,0,4,0,10,1,8,1,0.0903144794911787
5,0,10,0,4,1,0,0,3,0,0.0133212322388564
5,0,10,0,4,1,1,0,4,0,0.0037176492310916
5,0,10,0,4,1,2,0,3,0,0.0262548974020223
5,0,10,0,4,1,3,0,4,1,0.0210306562409261
5,0,10,0,4,1,4,1,0,1,0.0475234672151169
5,0,10,0,4,1,4,1,7,0,4.37440406828848
5,0,10,0,4,1,5,0,2,0,0.0219940550256103
5,0,10,0,4,1,7,1,1,1,0.359019672495344
5,0,10,0,4,1,10,0,5,0,0.0308106714045504
5,0,10,0,5,0,2,0,2,0,0.0099699211810247
5,0,10,0,5,0,3,0,4,0,0.0260177549506804
5,0,10,0,5,0,4,0,4,0,0.0077037997435291
5,0,10,0,5,0,4,1,10,1,0.0700704095232366
5,0,10,0,5,0,7,0,1,0,0.136397017748665
5,0,10,0,5,0,7,1,4,0,0.140179828230486
5,0,10,0,5,0,8,1,10,0,0.0463531516487439
5,0,10,0,5,0,9,1,2,0,0.0119797761391258
5,0,10,0,5,0,10,1,0,1,0.0333841522677633
5,0,10,0,5,1,1,0,4,1,0.0253637728711442
5,0,10,0,5,1,2,0,0,0,0.0675366270154468
5,0,10,0,5,1,4,0,1,1,0.0306357134562225
5,0,10,0,5,1,4,0,7,0,5.19388241600371
5,0,10,0,5,1,4,1,4,1,0.0097458264548482
5,0,10,0,5,1,4,1,10,0,0.0777308022050947
5,0,10,0,5,1,5,1,0,1,0.148908140609185
5,0,10,0,5,1,6,1,7,0,8.81692388986968
5,0,10,0,5,1,8,1,4,1,0.0108394116163066
5,0,10,0,5,1,10,1,4,1,0.0163898600884231
5,0,10,0,5,1,10,1,6,1,0.0537313157816585
5,0,10,0,6,0,6,0,7,1,0.385055378139197
5,0,10,0,6,0,8,0,4,0,0.0260322794083618
5,0,10,0,6,0,10,1,4,1,0.0110953115240966
5,0,10,0,6,1,5,0,5,0,0.0317898360903759
5,0,10,0,6,1,5,1,8,0,0.0258605646936598
5,0,10,0,6,1,9,0,8,0,0.018569109496033
5,0,10,0,7,0,5,0,3,1,0.303241200598153
5,0,10,0,7,0,5,1,7,1,0.567761368510896
5,0,10,0,7,0,9,0,4,0,0.0379526123480958
5,0,10,0,7,0,10,1,4,0,0.0630840329044768
5,0,10,0,7,1,0,0,2,0,0.404783461855872
5,0,10,0,7,1,8,1,5,0,0.505313408311124
5,0,10,0,7,1,8,1,5,1,0.473058553584411
5,0,10,0,7,1,9,0,5,0,0.0572637884255063
5,0,10,0,7,1,10,0,4,1,0.241027237052424
5,0,10,0,8,0,0,0,8,0,0.0236866914214885
5,0,10,0,8,0,0,0,10,0,0.122298344674424
5,0,10,0,8,0,0,1,7,0,29.472263026753
5,0,10,0,8,0,4,0,8,0,0.0285372115429594
5,0,10,0,8,0,4,0,9,0,0.0121095930375651
5,0,10,0,8,0,8,0,4,0,0.023669607938965
5,0,10,0,8,0,10,1,3,0,0.0088066597091319
5,0,10,0,8,1,0,0,8,1,0.416936814714819
5,0,10,0,8,1,4,1,0,0,0.123302692031791
5,0,10,0,8,1,5,0,5,0,0.0228159060760619
5,0,10,0,8,1,5,0,10,1,0.0706328939682111
5,0,10,0,8,1,7,0,4,0,0.308991485785416
5,0,10,0,8,1,7,1,1,0,0.275804525571358
5,0,10,0,8,1,9,0,2,0,0.0281098127857864
5,0,10,0,8,1,10,0,4,0,0.0395721121763883
5,0,10,0,8,1,10,0,7,0,5.57905544004958
5,0,10,0,9,0,1,0,5,1,0.0134284793995405
5,0,10,0,9,0,4,0,1,0,0.008534582306451
5,0,10,0,9,0,4,1,9,0,0.0269624717193615
5,0,10,0,9,1,2,0,0,0,0.0346342646557107
5,0,10,0,9,1,3,1,0,0,0.243028973121872
5,0,10,0,9,1,4,0,8,0,0.0892563205161791
5,0,10,0,10,0,0,1,5,1,0.0126196379034354
5,0,10,0,10,0,4,0,3,0,0.0135446154079115
5,0,10,0,10,0,4,1,10,1,0.0304981016199263
5,0,10,0,10,0,5,0,8,0,0.0345302134100394
5,0,10,0,10,0,5,0,10,1,0.0399226152312002
5,0,10,0,10,0,7,0,8,1,1.44442575089068
5,0,10,0,10,0,8,1,7,0,21.8674872484092
5,0,10,0,10,0,9,0,5,1,0.0168680642852912
5,0,10,0,10,0,10,0,3,0,0.0101660105819094
5,0,10,1,0,0,1,1,9,0,0.0114986246440361
5,0,10,1,0,0,4,0,0,0,0.0441165381650797
5,0,10,1,0,0,4,0,10,0,0.349165300847255
5,0,10,1,0,0,5,0,4,1,0.0148827317902798
5,0,10,1,0,0,5,0,5,0,0.0143198559664461
5,0,10,1,0,0,7,0,4,1,0.234808213060237
5,0,10,1,0,0,8,1,4,0,0.0351509614595098
5,0,10,1,0,0,8,1,5,0,0.0358609636557274
5,0,10,1,0,0,9,0,7,0,12.0430224463444
5,0,10,1,0,0,10,0,0,0,0.0102092276970853
5,0,10,1,0,0,10,1,4,0,0.0148972334495902
5,0,10,1,0,1,0,1,8,0,0.100086737545226
5,0,10,1,0,1,4,1,4,1,0.145700556760397
5,0,10,1,0,1,8,0,3,1,0.0299870713360237
5,0,10,1,0,1,8,0,4,0,0.0831687794062477
5,0,10,1,1,0,6,1,5,0,0.0052263704685058
5,0,10,1,1,1,0,0,2,0,0.0164859175634744
5,0,10,1,1,1,8,0,10,1,0.0925401598124328
5,0,10,1,2,0,0,0,4,1,0.0197743144493444
5,0,10,1,2,0,5,0,10,1,0.0688119368166029
5,0,10,1,2,0,10,1,4,1,0.0136092257256388
5,0,10,1,2,1,3,1,0,0,0.221613232118801
5,0,10,1,2,1,4,0,2,0,0.0127668736884075
5,0,10,1,2,1,4,0,7,1,0.111862920361264
5,0,10,1,2,1,6,0,5,1,0.0097104053010979
5,0,10,1,2,1,9,0,5,1,0.0132957148805273
5,0,10,1,2,1,10,1,4,0,0.0116975136797982
5,0,10,1,3,0,1,1,4,1,0.0092120361111081
5,0,10,1,3,0,4,0,0,0,0.0217560860179476
5,0,10,1,3,0,5,0,3,1,0.0224683251013854
5,0,10,1,3,0,7,1,4,1,0.0452257098009624
5,0,10,1,3,0,8,0,2,1,0.0070889038313224
5,0,10,1,3,0,9,0,0,1,0.0295527741510792
5,0,10,1,3,1,4,0,7,0,4.51245735214759
5,0,10,1,3,1,4,0,7,1,0.0245184331979414
5,0,10,1,3,1,7,0,8,1,1.58623353814444
5,0,10,1,3,1,7,1,8,1,1.14470990967676
5,0,10,1,3,1,9,0,9,0,0.0126317492007445
5,0,10,1,3,1,10,0,4,0,0.0
5,0,10,1,4,0,0,0,9,0,0.0314489668574002
5,0,10,1,4,0,0,1,3,1,0.055389162795014
5,0,10,1,4,0,1,0,0,0,0.0128296023886005
5,0,10,1,4,0,1,0,4,0,0.0137292431454212
5,0,10,1,4,0,2,1,7,0,3.55607445558716
5,0,10,1,4,0,5,0,7,0,17.7399755643896
5,0,10,1,4,0,7,0,8,0,0.692451300876585
5,0,10,1,4,0,8,0,2,1,0.0142406392169442
5,0,10,1,4,0,8,1,2,0,0.0133966994263413
5,0,10,1,4,0,8,1,8,1,0.7338485076925
5,0,10,1,4,0,10,1,8,1,0.0519618105956979
5,0,10,1,4,1,0,0,7,1,0.44312984142174
5,0,10,1,4,1,3,0,2,0,0.0123423257734006
5,0,10,1,4,1,3,0,10,1,0.0552600225809247
5,0,10,1,4,1,4,1,10,1,0.0550050272992643
5,0,10,1,4,1,5,0,3,1,0.0721477835563591
5,0,10,1,4,1,5,1,0,0,0.0405356793393696
5,0,10,1,4,1,6,1,0,1,0.0446907123056056
5,0,10,1,4,1,8,1,8,1,0.658164151046537
5,0,10,1,4,1,10,1,3,0,0.0244459753801959
5,0,10,1,4,1,10,1,5,1,0.0130312075686792
5,0,10,1,5,0,0,1,8,1,0.134027991308262
5,0,10,1,5,0,0,1,9,1,0.0205299868705621
5,0,10,1,5,0,3,0,10,1,0.0505400225424818
5,0,10,1,5,0,4,0,10,1,0.101747616076098
5,0,10,1,5,0,7,0,10,1,0.216413881519248
5,0,10,1,5,0,8,0,4,0,0.005158577783524
5,0,10,1,5,1,3,0,4,1,0.0086617846428603
5,0,10,1,5,1,3,0,6,1,0.0185613678368894
5,0,10,1,5,1,8,1,10,0,0.0847620702110046
5,0,10,1,5,1,10,0,5,1,0.0437543519904986
5,0,10,1,6,0,4,1,5,1,0.0851104677683952
5,0,10,1,6,1,5,1,2,1,0.0229543144885827
5,0,10,1,7,0,10,0,10,0,0.055587143090986
5,0,10,1,7,1,0,0,1,0,0.14619840509183
5,0,10,1,7,1,0,1,10,0,0.165794689001316
5,0,10,1,7,1,4,0,5,0,0.100535072095401
5,0,10,1,7,1,4,1,7,0,55.6241447506358
5,0,10,1,7,1,5,0,0,1,0.0864132257688995
5,0,10,1,7,1,6,1,3,0,0.0220292074626391
5,0,10,1,7,1,8,0,0,1,0.267115707430247
5,0,10,1,8,0,0,0,3,1,0.182616028914259
5,0,10,1,8,0,1,1,0,1,0.0178886574317317
5,0,10,1,8,0,4,1,0,0,0.0166955495555695
5,0,10,1,8,0,4,1,2,0,0.0122511813541028
5,0,10,1,8,0,4,1,4,1,0.013112757071299
5,0,10,1,8,0,5,0,9,1,0.0131151959920033
5,0,10,1,8,0,10,1,8,1,0.153964978223596
5,0,10,1,8,1,1,0,5,0,0.0469592752313596
5,0,10,1,8,1,1,1,10,0,0.150557024992699
5,0,10,1,8,1,2,1,8,0,0.0374447498676305
5,0,10,1,8,1,4,0,9,0,0.0063163883362186
5,0,10,1,8,1,4,1,9,0,0.0335616626541703
5,0,10,1,8,1,7,0,0,0,0.615866035903972
5,0,10,1,8,1,10,0,9,0,0.009628188876197
5,0,10,1,8,1,10,1,5,1,0.0071955084951661
5,0,10,1,9,0,0,0,10,1,0.0475556467643445
5,0,10,1,9,0,2,0,1,1,0.0120018726440206
5,0,10,1,9,0,9,0,10,1,0.0317268412869277
5,0,10,1,9,1,5,1,6,1,0.0444433129500698
5,0,10,1,9,1,8,0,4,1,0.00881360394161
5,0,10,1,10,1,1,0,7,0,5.46748917788378
5,0,10,1,10,1,1,1,5,0,0.0211903090822914
5,0,10,1,10,1,2,1,4,0,0.0203741929466833
5,0,10,1,10,1,4,1,5,0,0.0329042881632982
5,0,10,1,10,1,5,0,0,0,0.0223551260567871
5,0,10,1,10,1,10,1,3,1,0.0188938345111848
5,1,0,0,0,0,1,0,4,0,0.0245283051420996
5,1,0,0,0,0,1,0,4,1,0.0300443730823163
5,1,0,0,0,0,1,1,4,0,0.0326591623459328
5,1,0,0,0,0,2,0,10,1,0.125991733052511
5,1,0,0,0,0,2,1,9,1,0.0162832547965043
5,1,0,0,0,0,4,0,0,0,0.0576897791353848
5,1,0,0,0,0,4,0,8,1,0.206836330212465
5,1,0,0,0,0,4,0,9,1,0.209207327309994
5,1,0,0,0,0,4,1,4,1,0.0406825500258522
5,1,0,0,0,0,4,1,5,0,0.021617393050737
5,1,0,0,0,0,4,1,5,1,0.0184977858488663
5,1,0,0,0,0,7,1,9,0,0.119805522379176
5,1,0,0,0,0,8,0,1,0,0.0282465662463983
5,1,0,0,0,0,8,1,4,0,0.0267764486741177
5,1,0,0,0,0,9,0,8,1,0.0506893968252868
5,1,0,0,0,0,10,1,4,1,0.0294143767448307
5,1,0,0,1,0,0,1,7,0,13.7297450385095
5,1,0,0,1,0,2,1,9,0,0.0234545521933366
5,1,0,0,1,0,5,0,5,0,0.011974555888323
5,1,0,0,1,0,7,0,8,0,0.163793891973997
5,1,0,0,1,0,8,1,7,0,42.6171957945305
5,1,0,0,1,1,3,0,5,0,0.008100878755835
5,1,0,0,1,1,3,1,6,0,0.0097472852359776
5,1,0,0,1,1,4,0,7,1,0.763273027812755
5,1,0,0,1,1,8,0,9,0,0.020843706689789
5,1,0,0,2,0,3,0,0,0,0.0261982007491252
5,1,0,0,2,0,5,1,5,1,0.0839422811522561
5,1,0,0,2,0,10,0,4,1,0.0137110519322742
5,1,0,0,2,1,0,1,3,1,0.219583514466126
5,1,0,0,2,1,7,0,3,0,0.159248039381937
5,1,0,0,2,1,9,0,1,0,0.0158324068195879
5,1,0,0,3,0,0,0,1,1,0.0124920510683609
5,1,0,0,3,0,1,1,5,0,0.0208772676555155
5,1,0,0,3,0,1,1,10,1,0.0752399073829153
5,1,0,0,3,0,5,0,7,1,0.277645290439938
5,1,0,0,3,0,5,0,10,0,0.0503540998066459
5,1,0,0,3,0,5,1,10,1,0.112886695806788
5,1,0,0,3,0,10,1,1,0,0.0150531123793482
5,1,0,0,3,1,0,1,4,0,0.0125990994678442
5,1,0,0,3,1,3,1,0,0,0.0445858262024627
5,1,0,0,3,1,4,0,2,0,0.0351920559903125
5,1,0,0,3,1,7,1,4,0,0.256632734499637
